Name,Location_x,MinPrice,MaxPrice,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,CP,Adresse,Award2,CLASSEMENT,NOM COMMERCIAL,ADRESSE,Location_y,TELEPHONE,COURRIEL,SITE INTERNET,CAPACITE D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,coordonnees,Nom du département,Nom de la région,CLASSEMENT2,tarif_hotel
Au Fil des Saisons,Étupes,32,69,Modern Cuisine,6.8644355,47.5058772,33381941712.0,https://guide.michelin.com/en/bourgogne-franche-comte/tupes/restaurant/au-fil-des-saisons,https://aufildessaisons.eu/fr/,Bib Gourmand,25460,3 rue de la Libération,0.5,2 étoiles,HÔTEL LA VIEILLE FERME,33 Avenue du Général Gaulle,Étupes,0381322175,vieille.ferme.25460@orange.fr,www.la-vieille-ferme.fr,62.0,29.0,"47.505429,6.848603",DOUBS,BOURGOGNE-FRANCHE-COMTE,2,101
Maison Joanto,Briscous,29,42,Modern Cuisine,-1.33373,43.46048,33559202770.0,https://guide.michelin.com/en/nouvelle-aquitaine/briscous/restaurant/maison-joanto,https://maisonjoanto-restaurant.com/,Bib Gourmand,64240,Chemin du Village,0.5,2 étoiles,HÔTEL ARGIA,32 RUE JEAN LISSAR,Hasparren,0559296024,hotel.argia@orange.fr,http://hotel-argia.com,38.0,19.0,"43.383564,-1.306816",PYRENEES-ATLANTIQUES,NOUVELLE-AQUITAINE,2,113
Le Rendez-vous des Gourmets,Bracieux,34,75,"Traditional Cuisine, Classic Cuisine",1.5407975,47.5490863,33254460387.0,https://guide.michelin.com/en/centre-val-de-loire/bracieux/restaurant/le-rendez-vous-des-gourmets,,Bib Gourmand,41250,20 rue Roger-Brun,0.5,2 étoiles,HÔTEL DU CYGNE,5 rue RENé MASSON,Bracieux,0254464107,contact@hotelducygne.com,www.hotelducygne.com,49.0,19.0,"47.548148,1.54113",LOIR-ET-CHER,CENTRE-VAL DE LOIRE,2,115
Coteaux et Fourchettes,Cairanne,29,84,Modern Cuisine,4.9454338,44.202501,33490663599.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/cairanne/restaurant/coteaux-et-fourchettes,https://www.coteauxetfourchettes.com/,Bib Gourmand,84290,3340 route de Carpentras,0.5,2 étoiles,HÔTEL RESTAURANT LA FARIGOULE,26 Cours Maurice Trintignant,Sainte-cécile-les-vignes,0490308989,farigoule.raphael@wanadoo.fr,www.lafarigoule.net,20.0,9.0,"44.245882,4.886823",VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR,2,132
La Table d'Auzeville,Auzeville-tolosane,27,70,Classic Cuisine,1.4807838,43.5285427,33561134230.0,https://guide.michelin.com/en/occitanie/auzeville-tolosane/restaurant/la-table-d-auzeville,https://www.latabledauzeville.fr/,Bib Gourmand,31320,35 chemin de l'Église,0.5,3 étoiles,HÔTEL LA FLÂNERIE,"7 CHEMIN DES éTROITS, route de la croix falgarde",Vieille-toulouse,0561733912,contact@hotellaflanerie.com,http://www.hotellaflanerie.com,29.0,13.0,"43.527916,1.429208",HAUTE-GARONNE,OCCITANIE,3,165
Cabane,Nanterre,42,52,Modern Cuisine,2.1947908,48.8918373,33147252251.0,https://guide.michelin.com/en/ile-de-france/nanterre/restaurant/cabane,https://www.cabanerestaurant.com/,Bib Gourmand,92000,8 rue du Docteur-Foucault,0.5,3 étoiles,HÔTEL CAMPANILE PARIS OUEST NANTERRE LA DÉFENSE,20/22 Avenue Pablo Picasso,Nanterre,0147291551,manager.nanterre@campanile.fr,https://www.campanile.com/fr/hotels/campanile-paris-ouest-nanterre-la-defense,166.0,83.0,"48.891878,2.213984",HAUTS-DE-SEINE,ILE-DE-FRANCE,3,165
La Table de Michel Dussau,Agen,26,68,Modern Cuisine,0.6140497,44.1901486,33553961515.0,https://guide.michelin.com/en/nouvelle-aquitaine/agen/restaurant/la-table-de-michel-dussau,https://www.la-table-agen.com/,Bib Gourmand,47000,1350 avenue du Midi,0.5,3 étoiles,APPART'CITY AGEN CENTRE,34 RUE LAFAYETTE,Agen,0553988830,agen@appartcity.com,http://www.appartcity.com/fr/appart-hotel/agen-centre-a-agen.html,235.0,,"44.204472,0.619662",LOT-ET-GARONNE,NOUVELLE-AQUITAINE,3,157
Auberge de l'Île,L'ile-bouchard,35,58,Modern Cuisine,0.4255419,47.1200762,33247585107.0,https://guide.michelin.com/en/centre-val-de-loire/l-le-bouchard/restaurant/auberge-de-l-ile,https://www.aubergedelile.fr/,Bib Gourmand,37220,3 place Bouchard,0.5,1 étoile,CAMPING DU MOULIN DE SAUSSAYE,le moulin de saussaye,Crouzilles,0247585044,bruno@moulindesaussaye.com,www.moulindesaussaye.com,,,"47.128926,0.428865",INDRE-ET-LOIRE,CENTRE-VAL DE LOIRE,1,51
Le Bistrot de Villedieu,Villedieu,37,37,Provençal,5.0342051,44.2840228,33490289702.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/villedieu/restaurant/le-bistrot-de-villedieu,http://www.azoulay-gastronomie.com/le-bistrot-de-villedieu,Bib Gourmand,84110,Place de la Libération,0.5,4 étoiles,CAMPING DU THÉÂTRE ROMAIN,205 Chemin du Brusquet,Vaison-la-romaine,0490287866,info@camping-theatre.com,http://www.camping-theatre.com,,,"44.24472,5.07798",VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR,4,562
La Botte d'Asperges,Contres,35,88,Modern Cuisine,1.428599,47.4196538,33254795049.0,https://guide.michelin.com/en/centre-val-de-loire/contres/restaurant/la-botte-d-asperges,https://www.labottedasperges.com/,Bib Gourmand,41700,52 rue Pierre-Henri-Mauger,0.5,2 étoiles,CAMPING L'HEUREUX HASARD,chemin de l'Oudrière,Contres,0684257169,contact@lheureuxhasard.com,http://www.lheureuxhasard.com/,,,"47.438987,1.471795",LOIR-ET-CHER,CENTRE-VAL DE LOIRE,2,104
Le Jardin,Haguenau,22,66,Modern Cuisine,7.7919128,48.8106504,33388932939.0,https://guide.michelin.com/en/grand-est/haguenau/restaurant/le-jardin3646,https://www.lejardinhaguenau.fr/,Bib Gourmand,67500,16 rue de la Redoute,0.5,3 étoiles,L'ERMITAGE,4 place de la Basilique,Haguenau,0388934123,info@hotel-ermitage.com,hotel-ermitage.com,30.0,13.0,"48.779634,7.816177",BAS-RHIN,GRAND EST,3,170
Le Clos aux Roses,Chédigny,20,60,Traditional Cuisine,0.9991615,47.2087675,33247922029.0,https://guide.michelin.com/en/centre-val-de-loire/chdigny/restaurant/le-clos-aux-roses,https://www.leclosauxroses.com/,Bib Gourmand,37310,2 rue du Lavoir,0.5,3 étoiles,LA SAULAIE,Route départementale 31,Chédigny,0247925146,lasaulaie@nordnet.fr,www.lasaulaie.fr,122.0,,"47.211936,0.999625",INDRE-ET-LOIRE,CENTRE-VAL DE LOIRE,3,158
Au Petit Vatel,Alençon,26,55,Modern Cuisine,0.0844569,48.4324958,33233284767.0,https://guide.michelin.com/en/normandie/alenon/restaurant/au-petit-vatel,https://www.aupetitvatel.fr/,Bib Gourmand,61000,72 place du Commandant-Desmeulles,0.5,3 étoiles,HÔTEL CAMPANILE ALENÇON,zat du londeau rue de l'industrie,Cerisé,0233295385,manager.alencon@campanile.fr,http://www.campanile-alencon.fr,82.0,41.0,"48.446503,0.114833",ORNE,NORMANDIE,3,198
Ô en Couleur,Oucques,22,89,Modern Cuisine,1.2954536,47.822947,33254232041.0,https://guide.michelin.com/en/centre-val-de-loire/oucques/restaurant/o-en-couleur,https://www.o-en-couleur-oucques.com/,Bib Gourmand,41290,9 rue de Beaugency,0.5,3 étoiles,HÔTEL DU COMMERCE,9 rue de Beaugency,Oucques,0254232041,hotelrestaurantcommerce@orange.fr,www.hotel-commerce-oucques.com,31.0,12.0,"47.82293,1.295677",LOIR-ET-CHER,CENTRE-VAL DE LOIRE,3,188
Hostellerie Saint-Clément,Vic-sur-cère,34,92,Traditional Cuisine,2.64346,44.968426,33471475171.0,https://guide.michelin.com/en/auvergne-rhone-alpes/vic-sur-cre/restaurant/hostellerie-saint-clement,https://www.hotel-restaurant-cantal.fr/,Bib Gourmand,15800,Col de Curebourse,0.5,3 étoiles,CAMPING DES BLATS,Route de la Gare,Saint-jacques-des-blats,0471470600,contact@camping-des-blats.fr,www.camping-des-blats.fr,,,"45.051688,2.713921",CANTAL,AUVERGNE-RHONE-ALPES,3,210
Les Épices Curiens,Écouviez,35,56,Modern Cuisine,5.4564853,49.5242542,33329868458.0,https://guide.michelin.com/en/grand-est/couviez/restaurant/les-epices-curiens,https://www.lesepicescuriens.com/,Bib Gourmand,55600,3b place de la Gare,0.5,2 étoiles,LE BEL AIR,7 rue Nationale,Marville,0329881503,bel.air1@wanadoo.fr,www.belair-hotel-resto-traiteur.com,20.0,8.0,"49.454212,5.454012",MEUSE,GRAND EST,2,128
La Table de Léo,Saint-avit-sénieur,35,60,Modern Cuisine,0.8159677,44.7746774,33553578915.0,https://guide.michelin.com/en/nouvelle-aquitaine/saint-avit-snieur/restaurant/la-table-de-leo,https://www.latabledeleo.fr/,Bib Gourmand,24440,Le Bourg,0.5,3 étoiles,LA FERME DE SIRGUET,Sirguet,Monsac,0613634219,sirguet@gmail.com,www.ferme-sirguet.com,,,"44.791728,0.697342",DORDOGNE,NOUVELLE-AQUITAINE,3,295
La Longère,Le neubourg,25,69,"Modern Cuisine, Creative",0.901294,49.1487923,33232602983.0,https://guide.michelin.com/en/normandie/le-neubourg/restaurant/la-longere,https://restaurant-la-longere.fr/,Bib Gourmand,27110,1c rue du Docteur-Couderc,0.5,3 étoiles,HÔTEL ACADINE,11-13 ROUTE DE CONCHES,Le neubourg,0232360036,hotelacadine@orange.fr,http://www.hotel-acadine-le-neubourg.com/,99.0,46.0,"49.138162,0.90453",EURE,NORMANDIE,3,191
Le Moulin Fouret,Bernay,34,64,Modern Cuisine,0.5962514,49.0613415,33232431995.0,https://guide.michelin.com/en/normandie/bernay/restaurant/le-moulin-fouret,https://www.lemoulinfouret.fr/,Bib Gourmand,27300,"2 route du Moulin-Fouret, à St-Aubin-le-Vertueux",0.5,3 étoiles,ACROPOLE HÔTEL,10 rue grande malouve,Bernay,0232460606,acropolehotel@wanadoo.fr,http://hotel-acropole.com,116.0,51.0,"49.067988,0.577755",EURE,NORMANDIE,3,285
L'Aubépine,Aubenas,25,52,Modern Cuisine,4.3873168,44.6199281,33475350128.0,https://guide.michelin.com/en/auvergne-rhone-alpes/aubenas/restaurant/l-aubepine,https://www.restaurant-aubepine.fr/index.php?s=0&l=fr,Bib Gourmand,7200,13 boulevard Jean-Mathon,0.5,2 étoiles,HÔTEL B&B AUBENAS,280 chemin des vignettes,Saint-didier-sous-aubenas,0892683800,bb_4557@hotelbb.com,www.hotelbb.com,136.0,62.0,"44.611295,4.411872",ARDECHE,AUVERGNE-RHONE-ALPES,2,106
Cartouches,Toulouse,24,81,Market Cuisine,1.4541964,43.6047402,33561250707.0,https://guide.michelin.com/en/occitanie/toulouse/restaurant/cartouches,https://www.cartouches-restaurant.fr/,Bib Gourmand,31000,38 rue Pierre-Paul Riquet,0.5,4 étoiles,NÉMÉA APPART'HÔTEL RÉSIDENCE CONCORDE,16 Boulevard Bonrepos,Toulouse,0562161442,toulouse-concorde@nemea.fr,http://www.residence-nemea.com/ete/france/midi-pyrenees/haute-garonne/toulouse/residence-vacances-concorde-117.html,220.0,,"43.611938,1.451906",HAUTE-GARONNE,OCCITANIE,4,430
Le Saint Joseph,La garenne-colombes,38,38,Modern Cuisine,2.240886,48.9073319,33142426449.0,https://guide.michelin.com/en/ile-de-france/la-garenne-colombes/restaurant/le-saint-joseph,https://lesaintjoseph-restaurant.fr/,Bib Gourmand,92250,100 boulevard de la République,0.5,2 étoiles,HÔTEL L'OLYMPIQUE 1924,6 avenue de Charlebourg,La garenne-colombes,0175434872,olympique1924.lagarenne@gmail.com,www.olympique1924.com,34.0,17.0,"48.906895,2.240398",HAUTS-DE-SEINE,ILE-DE-FRANCE,2,138
L'Ormeau,Cancale,39,84,Seafood,-1.8519726,48.6708798,33299896016.0,https://guide.michelin.com/en/bretagne/cancale/restaurant/l-ormeau,https://www.hotel-cancale.com,Bib Gourmand,35260,4 quai Thomas,0.5,3 étoiles,BRIT HOTEL CANCALE ALGHOTEL,61 Avenue du Général De Gaulle,Cancale,0299895000,alghotel@brithotel.fr,http://www.alghotel.com/,64.0,30.0,"48.678884,-1.862418",ILLE-ET-VILAINE,BRETAGNE,3,241
Côté Bastide,Sainte-foy-la-grande,32,35,Modern Cuisine,0.2223091,44.8403448,33557461402.0,https://guide.michelin.com/en/nouvelle-aquitaine/sainte-foy-la-grande/restaurant/cote-bastide,https://www.cote-bastide.org/,Bib Gourmand,33220,4 rue de l'Abattoir,0.5,3 étoiles,CAMPING DE LA BASTIDE,Allée du Camping,Pineuilh,0557461384,contact@camping-bastide.com,http://www.camping-bastide.com,,,"44.845161,0.228077",GIRONDE,NOUVELLE-AQUITAINE,3,184
Minami,Annecy,22,31,Japanese,6.1228744,45.8972875,33450457542.0,https://guide.michelin.com/en/auvergne-rhone-alpes/annecy/restaurant/minami400465,,Bib Gourmand,74000,19 faubourg Sainte-Claire,0.5,3 étoiles,LE BELVÉDÈRE,7 chemin du belvédère,Annecy,0450450490,b@belvedere-annecy.com,www.belvedere-annecy.com,8.0,4.0,"45.891963,6.132852",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES,3,241
Les Jardins de l'Acropolis,Rodez,37,65,Modern Cuisine,2.5564393,44.3589694,33565684007.0,https://guide.michelin.com/en/occitanie/rodez/restaurant/les-jardins-de-l-acropolis,https://www.restaurant-acropolis.com/,Bib Gourmand,12000,"Rue d'Athènes, à Bourran",0.5,3 étoiles,HÔTEL KYRIAD RODEZ GARE,38 avenue maréchal joffre,Rodez,0565871100,hotel.kyriad.rodez@wanadoo.fr,http://www.kyriad.com/fr/hotels/kyriad-rodez,77.0,42.0,"44.362013,2.581296",AVEYRON,OCCITANIE,3,230
La Table de Laurent,Ramonville-saint-agne,18,49,Modern Cuisine,1.4880963,43.5424262,33561736162.0,https://guide.michelin.com/en/occitanie/ramonville-saint-agne/restaurant/la-table-de-laurent,https://latabledelaurent.com/,Bib Gourmand,31520,28 rue Jacques-Prévert,0.5,4 étoiles,DOMAINE DE MONTJOIE,63 avenue de l'aéropostale,Ramonville-saint-agne,05 61 14 15 00,contact@ledomainedemontjoie.com,http://www.ledomainedemontjoie.com/,14.0,7.0,"43.540594,1.460078",HAUTE-GARONNE,OCCITANIE,4,648
Le Kitchen,Lyon,25,33,Modern Cuisine,4.8398381,45.7485041,33603364275.0,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/le-kitchen-cafe,https://www.lekitchenlyon.com/,Bib Gourmand,69007,34 rue Chevreul,0.5,2 étoiles,RÉSIDENCE SÉJOURS & AFFAIRES PARK AVENUE,2 rue Marie Madeleine Fourcade,Lyon,04 37 65 59 59,lyon.gerland@sejours-affaires.com,http://www.sejours-affaires.com/residence-hoteliere-aparthotel-lyon-172.html,334.0,,"45.737075,4.837389",RHONE,AUVERGNE-RHONE-ALPES,2,128
L'Artichaut,Montpellier,28,44,Modern Cuisine,3.8755226,43.61037,33467679186.0,https://guide.michelin.com/en/occitanie/montpellier/restaurant/l-artichaut,https://www.artichaut-restaurant.com/,Bib Gourmand,34000,15 bis rue Saint-Firmin,0.5,2 étoiles,RÉSIDENCE APPART'CITY MONTPELLIER GARE ST ROCH,29 boulevard Berthelot,Montpellier,0467342700,montpellier@appartcity.com,https://www.appartcity.com/fr/appart-hotel/montpellier-gare-st-roch-a-montpellier.html,346.0,,"43.599785,3.872073",HERAULT,OCCITANIE,2,124
Nougier,Fursac,35,65,Traditional Cuisine,1.5129695,46.1463409,33555636056.0,https://guide.michelin.com/en/nouvelle-aquitaine/fursac/restaurant/nougier,https://www.hotelnougier.fr/,Bib Gourmand,23290,2 place de l'Église,0.5,3 étoiles,HÔTEL RESTAURANT STÉPHANE NOUGIER,2 place de l'église,Saint-étienne-de-fursac,0555636056,contact@hotelnougier.fr,http://hotelnougier.fr,24.0,12.0,"46.146448,1.512842",CREUSE,NOUVELLE-AQUITAINE,3,202
Auberge Le Centre Poitou,Coulombiers,34,95,Traditional Cuisine,0.1848401,46.4851301,33549609015.0,https://guide.michelin.com/en/nouvelle-aquitaine/coulombiers/restaurant/auberge-le-centre-poitou,https://www.centre-poitou.com/,Bib Gourmand,86600,39 rue Nationale,0.5,4 étoiles,CHÂTEAU DE CURZAY,le château,Curzay-sur-vonne,0549361700,info@chateau-curzay.com,www.chateau-curzay.com,50.0,22.0,"46.490632,0.045055",VIENNE,NOUVELLE-AQUITAINE,4,656
Le Bistrot du 11,Versailles,38,55,Modern Cuisine,2.12518,48.800906,33175456370.0,https://guide.michelin.com/en/ile-de-france/versailles/restaurant/le-bistrot-du-11,https://www.lebistrotdu11.com/,Bib Gourmand,78000,10 rue de Satory,0.5,3 étoiles,HÔTEL DE FRANCE,5 RUE COLBERT,Versailles,0130839223,hotel-de-france-versailles@orange.fr,www.hoteldefranceversailles.com,49.0,23.0,"48.804818,2.124714",YVELINES,ILE-DE-FRANCE,3,247
La Grillade Gourmande,Epernay,35,70,Grills,3.9614171,49.0449565,33326554422.0,https://guide.michelin.com/en/grand-est/pernay/restaurant/la-grillade-gourmande,https://www.lagrilladegourmande.com/,Bib Gourmand,51200,16 rue de Reims,0.5,3 étoiles,RÉSIDENCE COMFORT SUITES ÉPERNAY,2 RUE FRANCOIS BONAL,Épernay,0326553610,contact@lesdemeureschampenoises.com,http://www.comfortsuites-epernay.com/,222.0,,"49.027434,3.953253",MARNE,GRAND EST,3,291
Au Bon Pichet,Sélestat,25,66,"Traditional Cuisine, Country cooking",7.456646,48.258694,33388829665.0,https://guide.michelin.com/en/grand-est/slestat/restaurant/au-bon-pichet,https://aubonpichet.fr/,Bib Gourmand,67600,10 place du Marché-aux-Choux,0.5,3 étoiles,HÔTEL VAILLANT,7 rue ignace spies,Sélestat,0388920946,hotel-vaillant@wanadoo.fr,http://hotel-vaillant.com,107.0,47.0,"48.258104,7.448467",BAS-RHIN,GRAND EST,3,202
L'Atelier,Périgueux,33,72,Modern Cuisine,0.7208709,45.1856667,33553045671.0,https://guide.michelin.com/en/nouvelle-aquitaine/prigueux/restaurant/l-atelier1185075,https://www.restaurant-perigueux-atelier.com/,Bib Gourmand,24000,2 rue Voltaire,0.5,2 étoiles,COMFORT HOTEL RÉGINA,14 Rue Denis PAPIN,Périgueux,0553084044,comfort.perigueux@wanadoo.fr,-,89.0,41.0,"45.187084,0.708828",DORDOGNE,NOUVELLE-AQUITAINE,2,136
La Flèche d'Argent,Royat,28,85,Modern Cuisine,3.0556864,45.7671873,33473356363.0,https://guide.michelin.com/en/auvergne-rhone-alpes/royat/restaurant/la-fleche-d-argent,https://princesse-flore-hotel.com/,Bib Gourmand,63130,"Hôtel Princesse Flore, 5 place Allard",0.5,1 étoile,HÔTEL VILLA ROMAINE,40 boulevard Barrieu,Royat,0473358286,hotelvillaromaine@gmail.com,-,26.0,11.0,"45.765366,3.055531",PUY-DE-DOME,AUVERGNE-RHONE-ALPES,1,71
Le Saint-Honoré,Tours,34,56,"Traditional Cuisine, Modern Cuisine",0.69749,47.39675,33247619382.0,https://guide.michelin.com/en/centre-val-de-loire/tours/restaurant/le-saint-honore,https://www.lesainthonoretours.fr/,Bib Gourmand,37000,7 place des Petites-Boucheries,0.5,4 étoiles,HÔTEL OCÉANIA L'UNIVERS,5 Boulevard Heurteloup,Tours,0247053712,oceania.tours@oceaniahotels.com,http://www.oceaniahotels.com/hotel-lunivers-tours,195.0,91.0,"47.390256,0.690495",INDRE-ET-LOIRE,CENTRE-VAL DE LOIRE,4,476
Le Beaujolais,Belleville,21,60,Traditional Cuisine,4.7301644,46.1126155,33474660531.0,https://guide.michelin.com/en/auvergne-rhone-alpes/belleville-auvergne-rhone-alpes/restaurant/le-beaujolais,https://www.restaurant-le-beaujolais.com/,Bib Gourmand,69220,40 rue du Maréchal-Foch,0.5,4 étoiles,HÔTEL CHÂTEAU PIZAY,443 route du château,Saint-jean-d'ardières,0474665141,info@chateau-pizay.com,http://www.chateau-pizay.com,180.0,62.0,"46.137602,4.700801",RHONE,AUVERGNE-RHONE-ALPES,4,782
La Forêt,Senonches,22,70,Modern Cuisine,1.0338828,48.5602808,33237377850.0,https://guide.michelin.com/en/centre-val-de-loire/senonches/restaurant/la-foret333279,https://www.hoteldelaforet-senonches.com/,Bib Gourmand,28250,22 rue de Verdun,0.5,3 étoiles,LA FORÊT,22 rue de verdun,Senonches,0237377850,contact@hoteldelaforet-senonches.com,http://www.hoteldelaforet-senonches.com,26.0,13.0,"48.560768,1.032686",EURE-ET-LOIR,CENTRE-VAL DE LOIRE,3,231
L'ArtYsan,Quissac,25,52,Modern Cuisine,4.0032833,43.9106919,33466770245.0,https://guide.michelin.com/en/occitanie/quissac/restaurant/l-artysan,https://www.lartysan.com/,Bib Gourmand,30260,35 plan de la Gare,0.5,4 étoiles,CAMPING LE MAS DE REILHE,169 CHEMIN DU MAS DE REILHE,Crespian,0466778212,info@camping-mas-de-reilhe.fr,http://www.camping-mas-de-reilhe.fr,,,,,,4,515
Le Paris-Brest,Rennes,35,61,Modern Cuisine,-1.6721476,48.1034946,33299535989.0,https://guide.michelin.com/en/bretagne/rennes/restaurant/le-paris-brest,https://parisbrest.bzh/,Bib Gourmand,35000,Gare de Rennes,0.5,3 étoiles,HÔTEL DES LICES,7 place des Lices,Rennes,0299791481,contact@hotel-des-lices.com,http://www.hotel-des-lices.com,98.0,48.0,"48.11339,-1.68229",ILLE-ET-VILAINE,BRETAGNE,3,220
1er Mets,Annecy,35,53,Modern Cuisine,6.127509,45.8990376,33457091054.0,https://guide.michelin.com/en/auvergne-rhone-alpes/annecy/restaurant/1er-mets,https://www.restaurant-1ermets.fr/,Bib Gourmand,74000,Place Saint-Maurice,0.5,3 étoiles,LE BELVÉDÈRE,7 chemin du belvédère,Annecy,0450450490,b@belvedere-annecy.com,www.belvedere-annecy.com,8.0,4.0,"45.891963,6.132852",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES,3,176
Les Plaisirs,Peillon,36,36,Regional Cuisine,7.3819396,43.7779818,33493870601.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/peillon/restaurant/les-plaisirs,https://www.lesplaisirs-peillon.com/,Bib Gourmand,6440,2 rue Puada-dau-Gourguet,0.5,2 étoiles,CAMPING DE LA LAUNE,3724 Boulevard de la Vallée,Peillon,0493799161,contact@campingdelalaune.com,www.campingdelalaune.com,,,"43.771903,7.37276",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR,2,143
L'Émotion,Puy-en-velay,17,59,Modern Cuisine,3.8883818,45.0434718,33471097423.0,https://guide.michelin.com/en/auvergne-rhone-alpes/le-puy-en-velay/restaurant/l-emotion,https://www.restaurant-lemotion.fr/,Bib Gourmand,43000,13 place Cadelade,0.5,3 étoiles,HÔTEL L'ERMITAGE,73-75 AVENUE DE L'ERMITAGE,Espaly-saint-marcel,0471070505,contact@hotelermitage.com,www.hotelermitage.com,45.0,20.0,"45.055533,3.864707",HAUTE-LOIRE,AUVERGNE-RHONE-ALPES,3,217
Le Café des Arts,Beaulieu-sous-la-roche,24,74,Modern Cuisine,-1.6110704,46.6760985,33251982480.0,https://guide.michelin.com/en/pays-de-la-loire/beaulieu-sous-la-roche/restaurant/cafe-des-arts,https://www.lecafedesarts-beaulieu.com/,Bib Gourmand,85190,2 rue de la Poste,0.5,3 étoiles,CAMPING LA FORÊT,1 RUE DE LA CLAIRIÈRE,Aizenay,0251347812,info@camping-laforet.com,http://www.camping-laforet.com/default.aspx,,,"46.734004,-1.589955",VENDEE,PAYS DE LA LOIRE,3,202
Smørrebrød,Clermont-ferrand,20,65,Modern Cuisine,3.08993,45.77926,33473904402.0,https://guide.michelin.com/en/auvergne-rhone-alpes/clermont-ferrand/restaurant/smorrebrod,https://www.restaurant-smorrebrod.com/,Bib Gourmand,63000,10-12 rue des Archers,0.5,2 étoiles,HÔTEL LUNE ÉTOILE,89 boulevard gustave flaubert,Clermont-ferrand,0473986868,contact@hotel-lune-etoile.com,http://www.hotel-lune-etoile.com/,96.0,45.0,"45.767566,3.125043",PUY-DE-DOME,AUVERGNE-RHONE-ALPES,2,107
La Table d'Hôtes,Ouistreham,34,60,Modern Cuisine,-0.25908,49.28358,33231971844.0,https://guide.michelin.com/en/normandie/ouistreham/restaurant/la-table-d-hotes,https://latabledhotes-caen.com/,Bib Gourmand,14150,10 avenue du Général-Leclerc,0.5,2 étoiles,HÔTEL DE LA PLAGE,39 AVENUE PASTEUR,Ouistreham,0231968516,info@hotel-ouistreham.com,http://www.hotel-ouistreham.com,31.0,16.0,"49.287517,-0.259524",CALVADOS,NORMANDIE,2,118
Akashon,Chamonix-mont-blanc,34,63,Modern Cuisine,6.8700563,45.9177584,33450545556.0,https://guide.michelin.com/en/auvergne-rhone-alpes/chamonix-mont-blanc/restaurant/akashon,https://restaurant-akashon.com/,Bib Gourmand,74400,"L'Héliopic, 50 place de l'Aiguille-du-Midi",0.5,4 étoiles,HÔTEL MERCURE CHAMONIX CENTRE,39 rue des Allobroges,Chamonix-mont-blanc,0450530756,H2808-GM@accor.com,https://www.accorhotels.com/fr/hotel-2808-hotel-mercure-chamonix-centre/index.shtml,392.0,132.0,"45.92228,6.872588",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES,4,456
Auberge de la Baraque,Orcines,37,70,Modern Cuisine,3.0215572,45.7801005,33473622624.0,https://guide.michelin.com/en/auvergne-rhone-alpes/orcines/restaurant/auberge-de-la-baraque,https://www.laubrieres.com/,Bib Gourmand,63870,2 route de Bordeaux,0.5,3 étoiles,HÔTEL-RESTAURANT LES HIRONDELLES,34 route de Limoges,Orcines,0473622243,info@hotel-leshirondelles.com,http://hotel-leshirondelles.com,76.0,30.0,"45.785744,3.01564",PUY-DE-DOME,AUVERGNE-RHONE-ALPES,3,185
